Season,GameID,Drive,n.sacks,n.completions,n.incompletions,n.stuffed.runs,n.positive.runs,n.negative.plays,n.fumbles,first.downs.gained,third.downs.converted,takeaway.nonscore,turnover.nonscore,punt.safety,pts.scored,ST.return.yards.net,off.ST.start.pos,off.ST.yards.gained
2009,2009091400,19,2,2,0,0,0,1,1,0,0,0,0,0,0,-4,79,45
2009,2009091401,1,0,1,0,0,4,1,0,4,1,0,0,0,0,21,71,67
2009,2009091401,2,0,1,0,0,1,0,0,0,0,0,0,1,0,36,71,72
2009,2009091401,3,0,2,0,0,8,0,0,4,1,0,0,0,7,4,84,88
2009,2009091401,4,1,2,0,0,2,1,1,1,0,0,0,0,0,9,33,24
2009,2009091401,5,0,3,0,2,4,2,1,3,1,0,0,0,0,45,91,79
2009,2009091401,6,0,4,0,1,2,2,0,3,0,0,0,0,7,1,45,46
2009,2009091401,7,0,0,0,0,1,0,0,0,0,0,0,1,0,54,76,108
2009,2009091401,8,0,0,0,1,1,1,0,0,0,0,0,1,0,40,87,80
2009,2009091401,9,0,3,0,0,2,1,0,1,1,0,0,0,3,37,64,82
2009,2009091401,10,1,3,0,0,0,1,0,1,0,0,0,0,3,47,41,59
2009,2009091401,11,0,3,0,0,3,2,0,3,0,0,0,0,0,7,85,51
2009,2009091401,12,0,0,0,1,0,1,0,0,0,0,0,1,0,29,63,58
2009,2009091401,13,0,0,0,1,0,2,0,0,0,0,0,1,0,-3,82,-6
2009,2009091401,14,0,0,0,0,2,0,0,0,0,0,0,1,0,46,48,92
2009,2009091401,15,0,1,0,0,2,3,0,1,0,0,0,1,0,7,80,14
2009,2009091401,16,0,0,0,0,1,0,0,0,0,0,0,1,0,21,73,42
2009,2009091401,17,1,0,0,0,1,1,0,0,0,0,0,1,0,-5,67,-10
2009,2009091401,18,0,2,0,1,3,0,0,1,0,0,0,0,3,35,68,86
2009,2009091401,19,0,4,0,1,4,1,0,3,0,0,0,0,7,15,77,92
2009,2009091401,20,1,7,0,2,2,5,0,1,0,0,0,0,7,57,71,128
2009,2009091401,21,0,6,0,0,2,0,0,2,0,0,0,0,7,5,89,94
2009,2009091401,22,0,0,0,0,0,0,0,0,0,0,0,0,0,8,71,8
2009,2009091401,23,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,92,83
2009,2009092000,1,0,4,0,1,3,0,0,3,0,0,0,0,3,38,80,98
2009,2009092000,2,0,2,0,1,1,1,0,1,0,0,0,1,0,9,61,18
2009,2009092000,3,0,0,0,0,1,0,0,0,0,0,0,1,0,48,95,96
2009,2009092000,4,0,1,0,0,3,2,0,1,0,0,0,0,0,13,57,24
2009,2009092000,5,1,0,0,0,2,1,0,2,0,0,0,1,0,50,54,100
2009,2009092000,6,0,2,0,0,0,0,0,2,0,0,0,0,7,24,53,77
2009,2009092000,7,0,1,0,0,5,0,0,2,0,0,0,0,7,3,80,83
2009,2009092000,8,0,5,0,2,5,2,0,4,0,0,0,0,7,10,80,90
2009,2009092000,9,0,3,0,1,2,1,0,3,0,0,0,0,3,50,80,98
2009,2009092000,10,0,3,0,0,2,0,0,3,0,0,0,0,7,7,56,63
2009,2009092000,11,0,1,0,0,2,0,0,1,0,0,0,0,0,2,80,34
2009,2009092000,12,0,6,0,1,5,0,1,4,1,0,0,0,0,8,80,75
2009,2009092000,13,0,3,0,0,3,0,1,2,0,0,0,0,0,47,92,79
2009,2009092000,14,0,2,0,3,7,1,0,4,1,0,0,0,7,1,47,48
2009,2009092000,15,0,6,0,3,0,1,0,3,0,0,0,0,7,45,80,125
2009,2009092000,16,0,0,0,0,1,0,0,0,0,0,0,1,0,52,81,104
2009,2009092000,17,0,4,0,0,1,2,1,3,0,0,0,0,0,4,68,55
2009,2009092000,18,0,0,0,1,4,1,0,0,0,0,0,1,0,1,92,2
2009,2009092000,19,0,4,0,0,0,0,0,2,0,0,0,0,0,8,74,39
2009,2009092001,1,0,3,0,0,2,0,1,1,0,0,0,0,0,48,76,76
2009,2009092001,2,0,3,0,3,4,3,0,3,1,0,0,0,3,30,52,70
2009,2009092001,3,1,1,0,0,1,1,0,0,0,0,0,1,0,9,69,18
2009,2009092001,4,0,1,0,0,4,0,0,2,1,0,0,0,0,13,79,54
2009,2009092001,5,0,0,0,1,2,1,0,0,0,0,0,1,0,-1,56,-2
2009,2009092001,6,0,0,0,1,1,0,0,0,0,0,0,1,0,2,86,4
2009,2009092001,7,1,0,0,0,1,1,0,0,0,0,0,1,0,13,62,26
2009,2009092001,8,0,2,0,1,6,1,0,5,0,0,0,0,7,8,75,83
2009,2009092001,9,0,7,0,0,3,2,0,4,0,0,0,0,7,2,76,78
2009,2009092001,10,0,0,0,2,1,2,0,0,0,0,0,0,0,2,83,76
2009,2009092001,11,2,0,0,0,1,2,1,0,0,0,0,1,0,-9,72,-18
2009,2009092001,12,0,3,0,1,2,1,1,3,1,0,0,0,3,26,47,65
2009,2009092001,13,0,0,0,0,1,0,1,0,0,0,0,0,0,27,73,31
2009,2009092001,14,0,0,0,0,1,0,0,0,0,0,0,0,7,27,27,54
2009,2009092001,15,0,1,0,1,2,0,0,1,0,0,0,1,0,8,79,16
2009,2009092001,16,1,1,0,1,0,2,0,0,0,0,0,1,0,-6,71,-12
2009,2009092001,17,0,1,0,0,3,0,0,1,0,0,0,1,0,55,63,110
2009,2009092001,18,0,5,0,1,2,2,0,3,0,0,0,0,3,46,83,101
2009,2009092001,19,0,3,0,0,1,1,0,1,0,0,0,0,0,36,81,55
2009,2009092001,20,0,3,0,0,0,0,0,1,0,0,0,0,7,3,16,19
2009,2009092001,21,0,8,0,0,0,0,0,4,2,0,0,0,3,48,74,92
2009,2009092001,22,0,1,0,1,2,2,0,0,0,0,0,0,0,-1,33,19
2009,2009092004,1,0,0,0,0,1,0,0,0,0,0,0,1,0,25,80,50
2009,2009092004,2,0,0,0,0,2,0,0,1,0,0,0,1,0,43,84,86
2009,2009092004,3,0,0,0,0,1,0,0,0,0,0,0,1,0,45,76,90
2009,2009092004,4,0,5,0,0,9,1,0,4,2,0,0,0,3,23,79,97
2009,2009092004,5,1,0,0,1,0,1,0,0,0,0,0,1,0,-7,40,-14
2009,2009092004,6,0,1,0,2,3,2,0,1,0,0,0,1,0,10,80,20
2009,2009092004,7,0,4,0,2,4,1,0,4,1,0,0,0,3,48,89,106
2009,2009092004,8,0,1,0,0,1,0,0,1,0,0,0,1,0,7,80,14
2009,2009092004,9,0,0,0,0,1,0,0,0,0,0,0,1,0,45,80,90
2009,2009092004,10,0,4,0,0,4,1,0,4,1,0,0,0,0,2,71,64
2009,2009092004,11,0,3,0,0,3,1,0,2,0,0,0,0,0,10,80,41
2009,2009092004,12,0,0,0,0,4,0,0,1,0,0,0,0,3,54,49,67
2009,2009092004,13,0,3,0,0,2,2,0,2,0,0,0,1,0,9,80,18
2009,2009092004,14,0,0,0,0,2,0,0,0,0,0,0,1,0,27,80,54
2009,2009092004,15,0,3,0,1,4,2,0,2,0,0,0,0,0,-2,70,35
2009,2009092004,16,0,0,0,0,2,0,0,0,0,0,0,1,0,51,94,102
2009,2009092004,17,1,1,0,1,2,1,0,1,0,0,0,1,0,-2,61,-4
2009,2009092004,18,0,0,0,0,3,0,0,1,0,0,0,1,0,18,82,36
2009,2009092004,19,0,4,0,1,3,1,0,4,0,0,0,0,7,29,72,101
2009,2009092004,20,1,4,0,0,1,3,0,3,1,0,0,0,7,5,69,74
2009,2009092004,21,1,1,0,0,0,1,0,0,0,0,1,0,0,36,80,42
2009,2009092004,22,0,0,0,0,0,2,0,0,0,0,0,0,0,-1,26,-3
2009,2009092005,1,0,2,0,1,2,1,0,2,0,0,0,1,0,58,79,116
2009,2009092005,2,1,0,0,0,2,2,1,0,0,0,0,1,0,4,80,8
2009,2009092005,3,0,1,0,0,0,0,0,0,0,0,0,1,0,59,49,118
2009,2009092005,4,0,0,0,0,0,0,1,0,0,0,0,0,0,36,85,36
2009,2009092005,5,0,2,0,0,0,2,0,0,0,0,0,0,3,45,17,35
2009,2009092005,6,0,1,0,0,1,0,0,0,0,0,0,1,0,4,62,8
2009,2009092005,7,0,2,0,0,4,0,0,2,0,0,0,0,0,16,82,39
2009,2009092005,8,0,0,0,0,2,0,0,0,0,0,0,1,0,21,84,42
2009,2009092005,9,0,2,0,0,3,1,0,3,0,0,0,0,3,25,60,78
2009,2009092005,10,0,2,0,0,7,1,0,4,0,0,0,0,3,33,67,85
2009,2009092005,11,0,7,0,0,3,1,0,4,1,0,0,0,3,29,90,108
2009,2009092005,12,0,0,0,0,1,1,0,0,0,0,0,0,0,2,76,59
2009,2009092005,13,0,2,0,0,1,0,0,1,0,0,0,0,7,9,56,65
2009,2009092005,14,0,1,0,0,1,1,0,0,0,0,0,1,0,36,75,72
2009,2009092005,15,0,3,0,0,4,0,0,3,0,0,0,0,3,24,55,73
2009,2009092005,16,0,1,0,0,5,2,0,3,0,0,0,1,0,31,78,62
2009,2009092005,17,0,6,0,1,4,4,0,3,0,0,0,0,3,39,45,62
2009,2009092005,18,0,3,0,1,0,2,0,1,0,0,0,1,0,37,85,74
2009,2009092005,19,0,0,0,0,2,0,0,0,0,0,0,1,0,14,55,28
2009,2009092005,20,0,2,0,0,0,1,0,1,0,0,0,1,0,54,80,108
2009,2009092005,21,1,0,0,0,3,1,0,1,0,0,0,1,0,-9,77,-18
2009,2009092005,22,0,1,0,0,0,0,0,1,0,0,1,0,0,6,90,24
2009,2009092005,23,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,28,-2
2009,2009092006,1,0,5,0,0,3,0,0,4,1,0,0,0,7,15,74,89
2009,2009092006,2,0,2,0,0,2,0,0,1,0,0,0,0,7,71,85,156
2009,2009092006,3,1,1,0,0,0,1,0,0,0,0,0,1,0,15,80,30
2009,2009092006,4,0,0,0,0,3,1,0,1,0,0,0,1,0,41,88,82
2009,2009092006,5,0,3,0,1,3,2,0,3,0,0,0,0,3,23,76,94
2009,2009092006,6,0,0,0,0,1,0,0,0,0,0,0,1,0,10,60,20
2009,2009092006,7,0,4,0,1,3,2,0,2,0,0,0,0,0,3,80,54
2009,2009092006,8,1,8,0,1,3,2,0,4,0,0,0,0,3,23,73,91
2009,2009092006,9,1,1,0,0,0,1,1,0,0,0,0,1,0,22,70,44
2009,2009092006,10,0,0,0,0,2,0,0,0,0,0,0,1,0,33,97,66
2009,2009092006,11,0,2,0,0,0,0,0,1,0,0,0,0,7,25,54,79
2009,2009092006,12,0,4,0,0,0,0,0,2,0,0,0,0,3,32,79,97
2009,2009092006,13,0,0,0,0,0,0,1,0,0,1,1,0,0,22,NA,NA
2009,2009092006,14,0,2,0,0,1,0,0,1,0,0,0,0,7,39,22,61
2009,2009092006,15,0,0,0,0,1,0,0,0,0,0,0,0,0,3,80,7
2009,2009092006,16,0,1,0,0,2,0,0,1,0,0,0,0,7,7,24,31
2009,2009092006,17,0,1,0,0,0,0,0,0,0,0,0,1,0,48,94,96
2009,2009092006,18,0,4,0,0,5,1,0,3,0,0,0,0,3,25,77,95
2009,2009092006,19,0,3,0,1,2,0,0,2,0,0,0,0,7,29,35,64
2009,2009092006,20,0,1,0,0,1,1,1,0,0,0,0,1,0,36,73,72
2009,2009092006,21,0,0,0,0,1,0,0,0,0,0,0,1,0,3,75,6
2009,2009092006,22,0,1,0,0,5,0,0,2,0,0,0,0,7,19,52,71
2009,2009092006,23,1,7,0,0,2,1,0,4,1,0,1,0,0,5,81,81
2009,2009092006,24,0,0,0,2,1,2,1,0,0,0,0,0,-2,-10,95,-14
2009,2009092006,25,0,4,0,1,1,1,0,2,1,0,0,0,-6,97,72,158
2009,2009092006,26,0,2,0,0,0,0,0,1,0,0,0,0,0,10,74,42
2009,2009092007,1,0,1,0,0,3,2,0,1,0,0,0,1,0,3,80,6
2009,2009092007,2,0,3,0,1,2,4,0,2,0,0,0,0,7,57,73,130
2009,2009092007,3,0,6,0,1,4,1,0,4,0,0,0,0,7,19,77,96
2009,2009092007,4,0,1,0,0,1,0,0,0,0,0,0,0,7,69,75,144
2009,2009092007,5,1,1,0,1,0,2,2,1,0,0,0,1,0,0,80,0
2009,2009092007,6,0,3,0,0,3,0,0,3,0,0,0,0,7,8,54,62
2009,2009092007,7,0,1,0,0,0,0,0,0,0,0,0,0,7,72,72,144
2009,2009092007,8,0,0,0,1,0,1,0,0,0,0,0,0,0,13,75,10
2009,2009092007,9,0,1,0,0,0,0,0,0,0,0,0,0,7,35,29,64
2009,2009092007,10,0,2,0,1,1,2,0,1,0,0,0,1,0,11,80,22
2009,2009092007,11,0,3,0,2,2,2,0,3,1,0,0,0,3,38,73,91
2009,2009092007,12,1,7,0,0,0,1,0,3,0,0,0,0,3,40,81,99
2009,2009092007,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,2
2009,2009092007,14,0,0,0,0,1,0,0,0,0,0,0,1,0,10,76,20
2009,2009092007,15,0,1,0,1,1,1,0,0,0,0,0,1,0,7,72,14
2009,2009092007,16,0,0,0,1,3,0,0,1,0,0,0,0,7,91,99,190
2009,2009092007,17,0,1,0,0,0,0,0,0,0,0,0,1,0,7,80,14
2009,2009092007,18,0,1,0,0,1,1,0,0,0,0,0,1,0,-4,84,-8
2009,2009092007,19,0,7,0,3,0,3,0,4,1,0,0,0,7,1,65,66
2009,2009092007,20,0,1,0,1,0,0,0,0,0,0,0,1,0,43,66,86
2009,2009092007,21,0,1,0,0,0,0,0,0,0,0,0,1,0,14,76,28
2009,2009092007,22,0,2,0,1,3,1,0,2,0,0,1,0,0,29,73,69
2009,2009092007,23,0,0,0,1,2,0,1,0,0,0,0,1,0,42,67,84
2009,2009092007,24,0,0,0,0,2,0,0,0,0,0,0,1,0,28,80,56
2009,2009092007,25,0,2,0,0,4,0,0,2,1,0,0,0,3,23,68,86
2009,2009092007,26,0,1,0,0,2,0,1,1,0,0,0,0,0,39,74,51
2009,2009092007,27,0,0,0,0,2,1,0,1,0,0,0,0,0,-1,39,11
2009,2009092008,1,0,1,0,0,1,0,0,0,0,0,0,1,0,8,75,16
2009,2009092008,2,0,2,0,1,0,1,0,1,0,0,0,1,0,40,72,80
2009,2009092008,3,0,5,0,0,5,0,0,6,0,0,0,0,3,21,86,104
2009,2009092008,4,1,5,0,2,2,2,2,3,0,0,0,1,0,48,85,96
2009,2009092008,5,0,5,0,1,3,2,0,4,1,0,0,0,3,28,74,92
2009,2009092008,6,0,4,0,0,3,0,0,3,0,0,0,0,7,2,84,86
2009,2009092008,7,0,4,0,0,2,1,1,3,1,0,0,0,0,30,78,71
2009,2009092008,8,0,1,0,0,2,1,0,0,0,0,0,0,0,2,70,47
2009,2009092008,9,0,1,0,0,0,0,0,1,0,0,0,1,0,8,76,16
2009,2009092008,10,0,4,0,2,5,1,0,4,0,0,0,0,3,23,79,97
2009,2009092008,11,0,5,0,3,6,2,1,4,1,0,0,0,0,7,75,73
2009,2009092008,12,1,0,0,1,1,2,0,0,0,0,0,1,0,3,93,6
2009,2009092008,13,0,0,0,0,2,1,0,0,0,0,0,1,0,41,49,82
2009,2009092008,14,0,4,0,1,7,1,1,4,1,0,1,0,0,-2,80,76
2009,2009092008,15,0,0,0,0,0,0,0,0,0,0,1,0,0,40,96,40
2009,2009092008,16,0,0,0,0,0,3,0,0,0,0,0,0,0,-1,4,-9
2009,2009092009,1,0,0,0,1,1,1,0,0,0,0,0,1,0,34,70,68
2009,2009092009,2,0,1,0,0,3,0,0,1,0,0,0,0,7,32,54,86
2009,2009092009,3,1,4,0,0,3,0,0,3,0,0,0,0,-6,76,80,131
2009,2009092009,4,0,1,0,1,3,1,0,2,0,0,0,0,0,12,66,35
2009,2009092009,5,0,1,0,1,2,1,0,1,0,0,0,0,3,31,32,50
2009,2009092009,6,0,3,0,0,2,0,0,2,0,0,0,0,7,6,77,83
2009,2009092009,7,0,2,0,1,3,0,0,2,1,0,0,0,3,43,73,91
2009,2009092009,8,0,2,0,0,2,1,0,2,1,0,0,1,0,44,72,88
2009,2009092009,9,0,0,0,0,2,0,0,1,0,0,0,1,0,50,95,100
2009,2009092009,10,0,2,0,1,0,2,1,0,0,0,0,1,0,46,50,92
2009,2009092009,11,0,0,0,0,6,0,1,3,1,0,0,0,0,72,91,149
2009,2009092009,12,0,1,0,0,0,0,0,0,0,0,0,0,7,8,8,16
2009,2009092009,13,0,2,0,0,1,0,0,0,0,0,0,0,0,2,65,NA
2009,2009092009,14,1,2,0,0,3,2,0,1,0,0,0,1,0,7,78,14
2009,2009092009,15,0,1,0,0,1,0,0,0,0,0,0,1,0,35,75,70
2009,2009092009,16,1,3,0,0,2,2,0,2,0,0,0,1,0,-8,94,-16
2009,2009092009,17,0,2,0,0,1,0,0,1,0,0,1,0,0,-1,69,25
2009,2009092009,18,0,3,0,0,0,0,0,2,0,0,0,0,0,21,56,45
2009,2009092009,19,0,0,0,1,0,1,0,0,0,0,0,1,0,25,69,50
2009,2009092009,20,0,6,0,0,4,1,0,4,0,0,0,0,3,27,72,90
2009,2009092009,21,0,1,0,0,0,0,0,0,0,0,0,1,0,27,80,54
2009,2009092009,22,0,1,0,0,1,0,0,1,0,0,0,0,7,43,54,97
2009,2009092009,23,0,6,0,1,0,1,0,4,1,0,0,0,6,7,80,87
2009,2009092009,24,0,0,0,1,4,1,0,1,0,0,0,0,3,20,57,75
2009,2009092009,25,2,3,0,0,0,2,0,3,2,0,0,0,0,29,72,NA
2009,2009092010,1,1,0,0,0,1,1,0,0,0,0,0,1,0,-7,78,-14
2009,2009092010,2,1,3,0,1,6,2,0,5,0,0,0,0,3,37,74,92
2009,2009092010,3,0,1,0,1,3,1,0,1,0,0,0,1,0,8,69,16
2009,2009092010,4,0,0,0,0,1,0,0,0,0,0,0,0,7,79,79,158
2009,2009092010,5,0,0,0,0,1,0,0,0,0,0,0,1,0,49,79,98
2009,2009092010,6,1,1,0,0,1,0,0,0,0,0,0,1,0,0,82,0
2009,2009092010,7,0,4,0,0,4,2,0,3,1,0,0,0,3,36,70,88
2009,2009092010,8,1,2,0,0,2,1,0,2,1,0,0,1,0,44,80,88
2009,2009092010,9,0,0,0,0,2,0,0,0,0,0,0,1,0,24,96,48
2009,2009092010,10,0,1,0,1,1,0,0,1,0,0,0,0,3,42,43,60
2009,2009092010,11,0,6,0,1,3,1,0,4,0,0,0,0,7,1,70,71
2009,2009092010,12,0,0,0,0,1,0,0,0,0,0,0,0,0,2,83,68
2009,2009092010,13,0,0,0,0,1,0,0,0,0,0,0,0,7,80,80,160
2009,2009092010,14,0,1,0,1,0,1,0,0,0,0,0,1,0,29,80,58
2009,2009092010,15,0,1,0,0,1,0,1,0,0,0,0,1,0,3,74,6
2009,2009092010,16,0,3,0,1,2,2,1,2,0,0,0,1,0,6,69,12
2009,2009092010,17,1,1,0,1,3,2,1,2,1,0,0,1,0,52,99,104
2009,2009092010,18,0,0,0,1,0,1,0,1,0,0,0,0,0,12,53,20
2009,2009092010,19,0,10,0,1,3,3,0,5,2,0,0,0,3,39,88,106
2009,2009092010,20,0,2,0,0,0,0,0,0,0,0,0,1,0,59,88,118
2009,2009092010,21,0,1,0,1,1,0,0,0,0,0,0,1,0,28,74,56
2009,2009092010,22,0,6,0,1,2,2,1,4,1,0,1,0,0,17,70,69
2009,2009092010,23,0,0,0,1,2,0,0,0,0,0,0,1,0,1,82,2
2009,2009092010,24,0,2,0,0,0,0,0,1,0,0,0,0,0,44,65,63
2009,2009092011,1,0,2,0,0,1,0,0,0,0,0,0,1,0,33,71,66
2009,2009092011,2,0,8,0,1,3,2,0,5,1,0,0,0,7,1,92,93
2009,2009092011,3,0,1,0,0,1,0,0,0,0,0,0,1,0,39,70,78
2009,2009092011,4,0,3,0,2,2,2,0,3,0,0,0,0,0,19,90,71
2009,2009092011,5,0,6,0,0,0,1,0,2,0,0,0,1,0,55,91,110
2009,2009092011,6,0,3,0,1,0,1,0,1,0,0,0,1,0,33,78,66
2009,2009092011,7,0,6,0,2,2,1,0,6,0,0,0,0,7,6,97,103
2009,2009092011,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66,34
2009,2009092011,9,0,0,0,1,0,0,0,0,0,0,0,1,0,21,80,42
2009,2009092011,10,0,0,0,0,1,1,0,0,0,0,0,1,0,37,65,74
2009,2009092011,11,1,2,0,0,1,1,0,1,0,0,0,1,0,-9,79,-18
2009,2009092011,12,0,2,0,1,1,2,0,1,1,0,0,1,0,13,77,26
2009,2009092011,13,0,1,0,1,2,0,0,2,0,0,0,0,7,5,69,74
2009,2009092011,14,1,2,0,0,2,1,0,1,0,0,0,1,0,5,87,10
2009,2009092011,15,1,3,0,1,3,2,0,2,0,0,1,0,0,38,63,81
2009,2009092011,16,0,6,0,1,1,0,0,3,1,0,0,0,7,7,72,79
2009,2009092011,17,0,3,0,1,2,1,0,3,0,0,1,0,0,43,71,89
2009,2009092011,18,0,3,0,0,4,0,1,2,0,0,0,0,3,44,67,85
2009,2009092011,19,0,0,0,0,0,0,1,0,0,1,1,0,0,33,NA,NA
2009,2009092011,20,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,33,-1
2009,2009092012,1,0,0,0,0,0,0,1,0,0,1,1,0,0,22,NA,NA
2009,2009092012,2,0,1,0,0,3,0,0,1,0,0,0,0,3,22,22,40
2009,2009092012,3,0,2,0,0,1,2,0,2,0,0,0,1,0,23,80,46
2009,2009092012,4,0,0,0,0,1,0,1,0,0,0,0,0,0,10,88,11
2009,2009092012,5,0,1,0,0,2,0,0,0,0,0,0,0,7,2,9,11
2009,2009092012,6,0,4,0,0,6,0,0,3,0,0,0,0,3,47,80,98
2009,2009092012,7,0,4,0,0,4,0,0,4,0,0,0,0,3,23,81,99
2009,2009092012,8,0,2,0,1,3,1,0,2,0,0,0,1,0,5,82,10
2009,2009092012,9,0,0,0,1,1,1,0,1,0,0,0,1,0,37,80,74
2009,2009092012,10,0,1,0,1,1,0,0,0,0,0,0,1,0,39,70,78
2009,2009092012,11,0,4,0,0,4,0,0,5,0,0,1,0,0,39,94,112
2009,2009092012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,71,44
2009,2009092012,13,1,1,0,0,1,1,1,0,0,0,0,0,0,38,77,39
2009,2009092012,14,0,2,0,1,1,1,0,1,0,0,0,0,3,38,38,56
2009,2009092012,15,0,1,0,0,2,0,0,1,0,0,0,1,0,30,80,60
2009,2009092012,16,0,3,0,0,5,0,0,3,0,0,1,0,0,37,88,106
2009,2009092012,17,0,2,0,0,0,0,0,2,0,0,0,1,0,15,73,30
2009,2009092012,18,0,3,0,2,2,0,0,1,0,0,0,0,7,2,82,84
2009,2009092012,19,2,1,0,0,0,4,0,0,0,0,0,1,0,-6,80,-12
2009,2009092012,20,0,0,0,0,3,0,0,1,0,0,0,0,7,45,67,112
2009,2009092012,21,1,2,0,0,0,1,0,0,0,0,0,1,0,-2,80,-4
2009,2009092012,22,0,0,0,1,7,0,0,2,0,0,1,0,0,32,69,69
2009,2009092012,23,0,3,0,0,0,0,0,2,0,0,0,0,0,3,68,40
2009,2009092012,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,94,86
2009,2009092013,1,0,1,0,0,1,1,0,0,0,0,0,1,0,4,80,8
2009,2009092013,2,0,0,0,0,2,0,1,0,0,0,0,1,0,54,52,108
2009,2009092013,3,0,2,0,0,2,0,0,1,0,0,0,0,7,81,99,180
2009,2009092013,4,0,4,0,0,5,0,0,3,0,0,0,0,7,5,68,73
2009,2009092013,5,1,1,0,0,4,1,0,2,0,0,0,0,3,29,67,85
2009,2009092013,6,0,3,0,1,5,1,1,5,0,0,0,0,7,3,78,81
2009,2009092013,7,1,1,0,1,1,2,0,1,0,0,0,1,0,-5,66,-10
2009,2009092013,8,0,0,0,0,2,0,0,0,0,0,0,1,0,47,86,94
2009,2009092013,9,0,3,0,1,1,2,1,2,0,0,0,0,3,22,62,80
2009,2009092013,10,0,3,0,0,2,0,0,3,0,0,0,0,7,27,75,102
2009,2009092013,11,0,4,0,0,0,1,0,2,1,0,0,0,3,23,42,60
2009,2009092013,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,16
2009,2009092013,13,0,1,0,0,2,0,0,1,1,0,0,1,0,26,58,52
2009,2009092013,14,0,1,0,0,2,0,0,1,0,0,0,0,0,8,97,29
2009,2009092013,15,0,1,0,0,3,0,0,1,0,0,0,0,7,9,22,31
2009,2009092013,16,0,5,0,1,3,3,0,3,0,0,0,0,7,35,60,95
2009,2009092013,17,0,4,0,0,5,1,0,2,1,0,0,0,0,22,80,72
2009,2009092013,18,0,4,0,0,2,1,0,3,1,0,0,0,3,25,56,74
2009,2009092013,19,0,2,0,1,0,1,0,1,0,0,0,1,0,7,72,14
2009,2009092013,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,93,4
2009,2009092013,21,1,0,0,1,1,2,0,0,0,0,0,0,3,33,13,31
2009,2009092013,22,0,3,0,0,1,0,0,2,0,0,1,0,0,-5,73,53
2009,2009092013,23,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,80,59
2009,2009092014,1,0,1,0,0,1,0,0,0,0,0,0,1,0,50,77,100
2009,2009092014,2,0,3,0,1,2,1,0,3,0,0,0,0,3,30,83,101
2009,2009092014,3,0,4,0,2,3,1,0,4,1,0,0,0,7,2,62,64
2009,2009092014,4,0,0,0,0,1,0,0,0,0,0,0,1,0,15,75,30
2009,2009092014,5,0,0,0,0,0,0,0,0,0,0,0,0,-6,34,76,34
2009,2009092014,6,0,0,0,0,0,0,1,0,0,1,1,0,0,27,NA,NA
2009,2009092014,7,0,2,0,2,2,1,0,1,0,0,0,0,3,28,27,46
2009,2009092014,8,0,2,0,3,3,1,0,4,0,0,0,0,7,1,73,74
2009,2009092014,9,0,3,0,0,2,1,0,2,0,0,0,1,0,31,76,62
2009,2009092014,10,0,0,0,1,1,0,0,0,0,0,0,1,0,3,95,6
2009,2009092014,11,0,1,0,1,0,1,0,0,0,0,0,1,0,37,58,74
2009,2009092014,12,0,2,0,0,0,1,0,1,0,0,0,0,0,28,88,40
2009,2009092014,13,0,2,0,0,0,0,0,0,0,0,0,0,7,22,28,50
2009,2009092014,14,0,2,0,0,1,0,0,1,1,0,0,0,3,47,66,84
2009,2009092014,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,2
2009,2009092014,16,0,1,0,0,4,0,0,2,0,0,1,0,0,29,82,100
2009,2009092014,17,0,1,0,0,2,0,0,1,0,0,0,1,0,2005,80,4010
2009,2009092014,18,0,1,0,1,2,0,0,2,1,0,0,1,0,4,94,8
2009,2009092014,19,0,0,0,1,4,1,0,3,0,0,0,0,7,3,83,86
2009,2009092014,20,0,1,0,1,0,0,0,0,0,0,0,1,0,6,80,12
2009,2009092014,21,0,1,0,0,1,0,0,1,0,0,0,0,0,22,56,32
2009,2009092014,22,0,2,0,1,1,0,0,0,0,0,0,0,7,5,73,78
2009,2009092014,23,0,0,0,0,1,0,0,0,0,0,0,1,0,35,83,70
2009,2009092014,24,0,2,0,1,3,1,0,2,0,0,0,0,3,36,58,76
2009,2009092014,25,0,1,0,0,5,0,0,3,0,0,0,0,7,7,71,78
2009,2009092014,26,0,8,0,0,1,1,0,3,0,0,0,0,3,37,75,93
2009,2009092100,1,0,1,0,0,0,0,0,0,0,0,0,0,7,80,80,160
2009,2009092100,2,0,3,0,1,5,1,0,4,0,0,0,0,7,14,75,89
2009,2009092100,3,0,1,0,0,3,0,0,2,0,0,0,1,0,0,80,0
2009,2009092100,4,0,1,0,1,8,0,0,3,0,0,0,0,3,45,80,98
2009,2009092100,5,0,3,0,1,2,0,0,3,1,0,0,0,3,43,25,43
2009,2009092100,6,1,2,0,1,2,1,0,2,0,0,0,1,0,-10,80,-20
2009,2009092100,7,0,0,0,0,2,0,0,0,0,0,0,1,0,23,87,46
